danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.269,0.373,8,-7.113,0,0.0371,0.15,0,0.129,0.321,202.899,audio_features,523f4oSjrZx83XDtRLnsIw,spotify:track:523f4oSjrZx83XDtRLnsIw,https://api.spotify.com/v1/tracks/523f4oSjrZx83XDtRLnsIw,https://api.spotify.com/v1/audio-analysis/523f4oSjrZx83XDtRLnsIw,187941,3
0.798,0.382,7,-11.972,1,0.333,0.0743,4.58e-06,0.272,0.0553,84.017,audio_features,2DRNRBJr2L3kw9Lj0zTLC7,spotify:track:2DRNRBJr2L3kw9Lj0zTLC7,https://api.spotify.com/v1/tracks/2DRNRBJr2L3kw9Lj0zTLC7,https://api.spotify.com/v1/audio-analysis/2DRNRBJr2L3kw9Lj0zTLC7,173453,4
0.426,0.488,1,-7.511,1,0.0478,0.0197,0.0536,0.115,0.299,158.728,audio_features,6ggnCrgAmG5Kr3GZdIWJSy,spotify:track:6ggnCrgAmG5Kr3GZdIWJSy,https://api.spotify.com/v1/tracks/6ggnCrgAmG5Kr3GZdIWJSy,https://api.spotify.com/v1/audio-analysis/6ggnCrgAmG5Kr3GZdIWJSy,124000,5
0.62,0.873,11,-4.392,1,0.205,0.0116,5.56e-06,0.183,0.737,160.228,audio_features,1D0oLiTdlCpqxHUOa2unQO,spotify:track:1D0oLiTdlCpqxHUOa2unQO,https://api.spotify.com/v1/tracks/1D0oLiTdlCpqxHUOa2unQO,https://api.spotify.com/v1/audio-analysis/1D0oLiTdlCpqxHUOa2unQO,170625,4
0.651,0.94,7,-4.644,1,0.0333,0.0137,4.84e-05,0.407,0.875,119.962,audio_features,10NW8k1ENTGQpYNsm7n5Ri,spotify:track:10NW8k1ENTGQpYNsm7n5Ri,https://api.spotify.com/v1/tracks/10NW8k1ENTGQpYNsm7n5Ri,https://api.spotify.com/v1/audio-analysis/10NW8k1ENTGQpYNsm7n5Ri,111778,4
0.536,0.788,4,-4.839,0,0.0601,0.000369,2.05e-06,0.463,0.694,170.128,audio_features,1uJOd1xfDBljmN1sK11LIY,spotify:track:1uJOd1xfDBljmN1sK11LIY,https://api.spotify.com/v1/tracks/1uJOd1xfDBljmN1sK11LIY,https://api.spotify.com/v1/audio-analysis/1uJOd1xfDBljmN1sK11LIY,145412,4
0.738,0.751,10,-5.555,0,0.0314,0.222,0.00569,0.168,0.846,122.933,audio_features,1Lbs1Zk4Ok2U6tv77yd5zn,spotify:track:1Lbs1Zk4Ok2U6tv77yd5zn,https://api.spotify.com/v1/tracks/1Lbs1Zk4Ok2U6tv77yd5zn,https://api.spotify.com/v1/audio-analysis/1Lbs1Zk4Ok2U6tv77yd5zn,185366,4
0.691,0.786,6,-5.332,1,0.0741,0.0379,9.55e-05,0.111,0.943,151.987,audio_features,6yeTjAjZRfG2h1z4TUBhXt,spotify:track:6yeTjAjZRfG2h1z4TUBhXt,https://api.spotify.com/v1/tracks/6yeTjAjZRfG2h1z4TUBhXt,https://api.spotify.com/v1/audio-analysis/6yeTjAjZRfG2h1z4TUBhXt,149553,4
0.744,0.789,11,-5.808,1,0.0985,0.0112,0.00392,0.068,0.773,92.512,audio_features,1qrREVkhQzt8vFidmL6z02,spotify:track:1qrREVkhQzt8vFidmL6z02,https://api.spotify.com/v1/tracks/1qrREVkhQzt8vFidmL6z02,https://api.spotify.com/v1/audio-analysis/1qrREVkhQzt8vFidmL6z02,147243,4
0.496,0.493,5,-9.22,1,0.0325,0.846,2.1e-06,0.118,0.646,169.993,audio_features,1rWEtyS5FNzNASN7hXutxT,spotify:track:1rWEtyS5FNzNASN7hXutxT,https://api.spotify.com/v1/tracks/1rWEtyS5FNzNASN7hXutxT,https://api.spotify.com/v1/audio-analysis/1rWEtyS5FNzNASN7hXutxT,183365,4
0.684,0.506,10,-8.23,1,0.0292,0.227,3.61e-05,0.0969,0.398,107.056,audio_features,1oPd8gfPWu6zeKQX9flbpk,spotify:track:1oPd8gfPWu6zeKQX9flbpk,https://api.spotify.com/v1/tracks/1oPd8gfPWu6zeKQX9flbpk,https://api.spotify.com/v1/audio-analysis/1oPd8gfPWu6zeKQX9flbpk,190853,4
0.616,0.651,4,-5.754,0,0.0332,0.0469,0,0.223,0.6,105.675,audio_features,7MkuS8AFINi35mvvvpf63M,spotify:track:7MkuS8AFINi35mvvvpf63M,https://api.spotify.com/v1/tracks/7MkuS8AFINi35mvvvpf63M,https://api.spotify.com/v1/audio-analysis/7MkuS8AFINi35mvvvpf63M,218300,4
0.623,0.138,4,-11.914,1,0.0859,0.941,5.95e-06,0.095,0.633,181.387,audio_features,2ANcq7Zr2TTVO4XOQF41QM,spotify:track:2ANcq7Zr2TTVO4XOQF41QM,https://api.spotify.com/v1/tracks/2ANcq7Zr2TTVO4XOQF41QM,https://api.spotify.com/v1/audio-analysis/2ANcq7Zr2TTVO4XOQF41QM,203077,4
0.69,0.728,4,-5.684,0,0.0323,0.0173,0.00132,0.175,0.658,117.013,audio_features,181PmaC6c39r59gfhDGKdh,spotify:track:181PmaC6c39r59gfhDGKdh,https://api.spotify.com/v1/tracks/181PmaC6c39r59gfhDGKdh,https://api.spotify.com/v1/audio-analysis/181PmaC6c39r59gfhDGKdh,235280,4
0.765,0.817,5,-4.968,0,0.104,0.338,4.03e-06,0.166,0.911,144.019,audio_features,4Tz0O4ptsHj6ERTBcKnmvl,spotify:track:4Tz0O4ptsHj6ERTBcKnmvl,https://api.spotify.com/v1/tracks/4Tz0O4ptsHj6ERTBcKnmvl,https://api.spotify.com/v1/audio-analysis/4Tz0O4ptsHj6ERTBcKnmvl,190074,4
0.653,0.705,1,-8.73,0,0.0464,0.158,0,0.119,0.599,105.935,audio_features,4Rc8EXnq3AUZ5lziyRTpYV,spotify:track:4Rc8EXnq3AUZ5lziyRTpYV,https://api.spotify.com/v1/tracks/4Rc8EXnq3AUZ5lziyRTpYV,https://api.spotify.com/v1/audio-analysis/4Rc8EXnq3AUZ5lziyRTpYV,144914,4
0.552,0.492,0,-7.351,1,0.0255,0.0396,0,0.104,0.333,84.006,audio_features,6Of8JjVMH3T5XopI4ahk6o,spotify:track:6Of8JjVMH3T5XopI4ahk6o,https://api.spotify.com/v1/tracks/6Of8JjVMH3T5XopI4ahk6o,https://api.spotify.com/v1/audio-analysis/6Of8JjVMH3T5XopI4ahk6o,217470,4
0.789,0.536,0,-7.147,1,0.045,0.685,0,0.0895,0.421,109.98,audio_features,6F5HvghgC6KtmClffmnpaz,spotify:track:6F5HvghgC6KtmClffmnpaz,https://api.spotify.com/v1/tracks/6F5HvghgC6KtmClffmnpaz,https://api.spotify.com/v1/audio-analysis/6F5HvghgC6KtmClffmnpaz,183099,4
0.701,0.786,1,-4.869,1,0.0353,0.00925,1.43e-05,0.0396,0.947,122.007,audio_features,26FuBmI70i0mXaKTST6Bz4,spotify:track:26FuBmI70i0mXaKTST6Bz4,https://api.spotify.com/v1/tracks/26FuBmI70i0mXaKTST6Bz4,https://api.spotify.com/v1/audio-analysis/26FuBmI70i0mXaKTST6Bz4,163933,4
0.685,0.435,0,-3.979,1,0.0277,0.421,0,0.19,0.398,102.91,audio_features,5CcfIvFHULvnM0ST4nzRRN,spotify:track:5CcfIvFHULvnM0ST4nzRRN,https://api.spotify.com/v1/tracks/5CcfIvFHULvnM0ST4nzRRN,https://api.spotify.com/v1/audio-analysis/5CcfIvFHULvnM0ST4nzRRN,226440,4
0.359,0.615,4,-3.906,1,0.0473,0.0619,0,0.102,0.311,183.431,audio_features,4JBiO7wRnE6ueszEUpo347,spotify:track:4JBiO7wRnE6ueszEUpo347,https://api.spotify.com/v1/tracks/4JBiO7wRnE6ueszEUpo347,https://api.spotify.com/v1/audio-analysis/4JBiO7wRnE6ueszEUpo347,228989,3
0.437,0.746,1,-3.537,0,0.0846,0.255,0,0.37,0.688,203.835,audio_features,5uSFGgIfHMT3osrAd9n9ym,spotify:track:5uSFGgIfHMT3osrAd9n9ym,https://api.spotify.com/v1/tracks/5uSFGgIfHMT3osrAd9n9ym,https://api.spotify.com/v1/audio-analysis/5uSFGgIfHMT3osrAd9n9ym,203472,4
0.586,0.822,10,-5.721,0,0.269,0.0396,1.74e-06,0.321,0.587,126.127,audio_features,5QNWATWEQiM9S7rsFUu0Ns,spotify:track:5QNWATWEQiM9S7rsFUu0Ns,https://api.spotify.com/v1/tracks/5QNWATWEQiM9S7rsFUu0Ns,https://api.spotify.com/v1/audio-analysis/5QNWATWEQiM9S7rsFUu0Ns,150007,4
0.724,0.389,3,-11.415,1,0.0387,0.922,0.00352,0.157,0.149,119.989,audio_features,1xAZJiv1uUPtHIysyIYplY,spotify:track:1xAZJiv1uUPtHIysyIYplY,https://api.spotify.com/v1/tracks/1xAZJiv1uUPtHIysyIYplY,https://api.spotify.com/v1/audio-analysis/1xAZJiv1uUPtHIysyIYplY,148000,4
0.584,0.576,9,-4.557,1,0.0519,0.507,0,0.212,0.432,170.026,audio_features,28a0aMV1OKoyNiCJuNsWrY,spotify:track:28a0aMV1OKoyNiCJuNsWrY,https://api.spotify.com/v1/tracks/28a0aMV1OKoyNiCJuNsWrY,https://api.spotify.com/v1/audio-analysis/28a0aMV1OKoyNiCJuNsWrY,165620,4
0.602,0.493,5,-5.695,1,0.0443,0.825,0,0.364,0.281,128.577,audio_features,38tKvVe3iURKRFm5X50zLZ,spotify:track:38tKvVe3iURKRFm5X50zLZ,https://api.spotify.com/v1/tracks/38tKvVe3iURKRFm5X50zLZ,https://api.spotify.com/v1/audio-analysis/38tKvVe3iURKRFm5X50zLZ,172326,4
0.674,0.455,9,-6.684,1,0.184,0.632,1.58e-06,0.0961,0.696,169.902,audio_features,6XqRTErvjW80UBdVSXE6VG,spotify:track:6XqRTErvjW80UBdVSXE6VG,https://api.spotify.com/v1/tracks/6XqRTErvjW80UBdVSXE6VG,https://api.spotify.com/v1/audio-analysis/6XqRTErvjW80UBdVSXE6VG,121412,3
0.707,0.49,0,-9.014,1,0.226,0.409,0.000211,0.12,0.617,79.516,audio_features,6E6kp718znLEkShrv1JCO6,spotify:track:6E6kp718znLEkShrv1JCO6,https://api.spotify.com/v1/tracks/6E6kp718znLEkShrv1JCO6,https://api.spotify.com/v1/audio-analysis/6E6kp718znLEkShrv1JCO6,138538,4
0.809,0.43,3,-6.873,1,0.0501,0.627,0,0.124,0.602,119.0,audio_features,5FPSUR4mfKAz1YIY0Fjx0L,spotify:track:5FPSUR4mfKAz1YIY0Fjx0L,https://api.spotify.com/v1/tracks/5FPSUR4mfKAz1YIY0Fjx0L,https://api.spotify.com/v1/audio-analysis/5FPSUR4mfKAz1YIY0Fjx0L,146440,4
0.666,0.372,4,-9.339,1,0.0464,0.606,0,0.156,0.503,73.053,audio_features,6CtXIhcQIt0XUVcbiMY5qv,spotify:track:6CtXIhcQIt0XUVcbiMY5qv,https://api.spotify.com/v1/tracks/6CtXIhcQIt0XUVcbiMY5qv,https://api.spotify.com/v1/audio-analysis/6CtXIhcQIt0XUVcbiMY5qv,169700,4
0.765,0.125,10,-10.924,0,0.0538,0.892,0.356,0.0997,0.528,59.999,audio_features,1EdMd7haeOXqaB6CZhFgHb,spotify:track:1EdMd7haeOXqaB6CZhFgHb,https://api.spotify.com/v1/tracks/1EdMd7haeOXqaB6CZhFgHb,https://api.spotify.com/v1/audio-analysis/1EdMd7haeOXqaB6CZhFgHb,128183,4
0.786,0.556,1,-6.714,0,0.04,0.186,0,0.0946,0.469,119.965,audio_features,5iYBQHh7q9rZdXd18l3nfW,spotify:track:5iYBQHh7q9rZdXd18l3nfW,https://api.spotify.com/v1/tracks/5iYBQHh7q9rZdXd18l3nfW,https://api.spotify.com/v1/audio-analysis/5iYBQHh7q9rZdXd18l3nfW,217180,4
0.62,0.195,6,-13.592,0,0.0547,0.848,0,0.123,0.251,59.97,audio_features,67jW8IY5DRK3y5J32sUoeB,spotify:track:67jW8IY5DRK3y5J32sUoeB,https://api.spotify.com/v1/tracks/67jW8IY5DRK3y5J32sUoeB,https://api.spotify.com/v1/audio-analysis/67jW8IY5DRK3y5J32sUoeB,165533,4
0.742,0.527,8,-6.892,0,0.0769,0.327,0,0.25,0.638,84.974,audio_features,1KQc37jezhunxnOPhvdwSG,spotify:track:1KQc37jezhunxnOPhvdwSG,https://api.spotify.com/v1/tracks/1KQc37jezhunxnOPhvdwSG,https://api.spotify.com/v1/audio-analysis/1KQc37jezhunxnOPhvdwSG,169238,4
0.551,0.55,10,-5.339,1,0.0286,0.777,0,0.202,0.342,101.19,audio_features,1Y3LN4zO1Edc2EluIoSPJN,spotify:track:1Y3LN4zO1Edc2EluIoSPJN,https://api.spotify.com/v1/tracks/1Y3LN4zO1Edc2EluIoSPJN,https://api.spotify.com/v1/audio-analysis/1Y3LN4zO1Edc2EluIoSPJN,176440,3
0.691,0.63,11,-6.478,1,0.0635,0.171,0,0.236,0.738,98.122,audio_features,4v7IE994aBZEjlo2tzZnhQ,spotify:track:4v7IE994aBZEjlo2tzZnhQ,https://api.spotify.com/v1/tracks/4v7IE994aBZEjlo2tzZnhQ,https://api.spotify.com/v1/audio-analysis/4v7IE994aBZEjlo2tzZnhQ,187227,4
0.78,0.252,5,-16.24,0,0.249,0.627,3.65e-06,0.268,0.0763,140.006,audio_features,2CSIaNW4XemWquBPsutIAn,spotify:track:2CSIaNW4XemWquBPsutIAn,https://api.spotify.com/v1/tracks/2CSIaNW4XemWquBPsutIAn,https://api.spotify.com/v1/audio-analysis/2CSIaNW4XemWquBPsutIAn,253714,4
0.539,0.787,9,-6.03,1,0.364,0.135,3.74e-05,0.143,0.692,80.449,audio_features,4JfMlJsDGIu1bVOYUnUYYH,spotify:track:4JfMlJsDGIu1bVOYUnUYYH,https://api.spotify.com/v1/tracks/4JfMlJsDGIu1bVOYUnUYYH,https://api.spotify.com/v1/audio-analysis/4JfMlJsDGIu1bVOYUnUYYH,141654,4
0.809,0.584,2,-8.844,0,0.365,0.541,0,0.115,0.792,82.035,audio_features,6LaZbE7vgebdOYGBOHuqtE,spotify:track:6LaZbE7vgebdOYGBOHuqtE,https://api.spotify.com/v1/tracks/6LaZbE7vgebdOYGBOHuqtE,https://api.spotify.com/v1/audio-analysis/6LaZbE7vgebdOYGBOHuqtE,163902,4
0.66,0.441,8,-6.238,1,0.0268,0.637,0,0.102,0.217,106.919,audio_features,0bNILbEBHemW4Uv5KHv7Wl,spotify:track:0bNILbEBHemW4Uv5KHv7Wl,https://api.spotify.com/v1/tracks/0bNILbEBHemW4Uv5KHv7Wl,https://api.spotify.com/v1/audio-analysis/0bNILbEBHemW4Uv5KHv7Wl,184436,4
0.801,0.683,1,-6.971,0,0.047,0.0982,2.53e-06,0.269,0.445,97.011,audio_features,1nTzXNZCnZ0T7S8BqkL98r,spotify:track:1nTzXNZCnZ0T7S8BqkL98r,https://api.spotify.com/v1/tracks/1nTzXNZCnZ0T7S8BqkL98r,https://api.spotify.com/v1/audio-analysis/1nTzXNZCnZ0T7S8BqkL98r,154507,4
0.731,0.626,11,-6.919,1,0.0805,0.125,0,0.183,0.862,82.488,audio_features,1sx0XsWUusUoPstbvokZjP,spotify:track:1sx0XsWUusUoPstbvokZjP,https://api.spotify.com/v1/tracks/1sx0XsWUusUoPstbvokZjP,https://api.spotify.com/v1/audio-analysis/1sx0XsWUusUoPstbvokZjP,173640,4
0.788,0.473,4,-7.122,0,0.0893,0.164,0,0.151,0.687,125.989,audio_features,43MucIWRjbzSiX0jqzSTHc,spotify:track:43MucIWRjbzSiX0jqzSTHc,https://api.spotify.com/v1/tracks/43MucIWRjbzSiX0jqzSTHc,https://api.spotify.com/v1/audio-analysis/43MucIWRjbzSiX0jqzSTHc,172066,4
0.673,0.729,0,-5.664,1,0.029,0.000983,0.000107,0.226,0.482,112.535,audio_features,2wJ1eOCIBwoQiN7xQtrTAY,spotify:track:2wJ1eOCIBwoQiN7xQtrTAY,https://api.spotify.com/v1/tracks/2wJ1eOCIBwoQiN7xQtrTAY,https://api.spotify.com/v1/audio-analysis/2wJ1eOCIBwoQiN7xQtrTAY,233588,4
0.539,0.338,2,-8.693,1,0.0299,0.911,0,0.106,0.247,99.786,audio_features,7FGDL2pk8qcJDAvn4BF3Al,spotify:track:7FGDL2pk8qcJDAvn4BF3Al,https://api.spotify.com/v1/tracks/7FGDL2pk8qcJDAvn4BF3Al,https://api.spotify.com/v1/audio-analysis/7FGDL2pk8qcJDAvn4BF3Al,175916,4
0.524,0.401,4,-9.94,0,0.191,0.677,0.000352,0.159,0.264,175.962,audio_features,2kZSry1RFeI8IzFk0RTr0y,spotify:track:2kZSry1RFeI8IzFk0RTr0y,https://api.spotify.com/v1/tracks/2kZSry1RFeI8IzFk0RTr0y,https://api.spotify.com/v1/audio-analysis/2kZSry1RFeI8IzFk0RTr0y,135000,4
0.607,0.866,1,-4.352,0,0.0598,0.00771,0.00031,0.0873,0.35,130.034,audio_features,6N48IzAbAUnXrUVmrmAQ8e,spotify:track:6N48IzAbAUnXrUVmrmAQ8e,https://api.spotify.com/v1/tracks/6N48IzAbAUnXrUVmrmAQ8e,https://api.spotify.com/v1/audio-analysis/6N48IzAbAUnXrUVmrmAQ8e,177266,4
0.294,0.705,7,-7.263,1,0.045,0.147,0.0402,0.0704,0.0825,175.013,audio_features,40OH64bvIWr34TrPhYOQID,spotify:track:40OH64bvIWr34TrPhYOQID,https://api.spotify.com/v1/tracks/40OH64bvIWr34TrPhYOQID,https://api.spotify.com/v1/audio-analysis/40OH64bvIWr34TrPhYOQID,208712,4
0.665,0.561,8,-7.652,0,0.0337,0.404,0,0.117,0.68,90.991,audio_features,6038Cvhp6oJGW8jd9MqUdp,spotify:track:6038Cvhp6oJGW8jd9MqUdp,https://api.spotify.com/v1/tracks/6038Cvhp6oJGW8jd9MqUdp,https://api.spotify.com/v1/audio-analysis/6038Cvhp6oJGW8jd9MqUdp,151533,4
0.826,0.188,0,-12.181,1,0.0883,0.882,2.83e-06,0.103,0.205,130.022,audio_features,3WxmlTZ85sCYFnuIXmUAEe,spotify:track:3WxmlTZ85sCYFnuIXmUAEe,https://api.spotify.com/v1/tracks/3WxmlTZ85sCYFnuIXmUAEe,https://api.spotify.com/v1/audio-analysis/3WxmlTZ85sCYFnuIXmUAEe,204770,4
0.412,0.236,4,-15.159,0,0.0379,0.83,0.00653,0.147,0.119,140.214,audio_features,3GYlZ7tbxLOxe6ewMNVTkw,spotify:track:3GYlZ7tbxLOxe6ewMNVTkw,https://api.spotify.com/v1/tracks/3GYlZ7tbxLOxe6ewMNVTkw,https://api.spotify.com/v1/audio-analysis/3GYlZ7tbxLOxe6ewMNVTkw,281381,4
0.465,0.785,0,-4.332,1,0.0404,0.00477,0.0675,0.041,0.299,120.077,audio_features,1X8RhlbSCF8eqmZ3IrEy1Z,spotify:track:1X8RhlbSCF8eqmZ3IrEy1Z,https://api.spotify.com/v1/tracks/1X8RhlbSCF8eqmZ3IrEy1Z,https://api.spotify.com/v1/audio-analysis/1X8RhlbSCF8eqmZ3IrEy1Z,274358,3
0.683,0.54,4,-6.901,0,0.0359,0.0488,0,0.137,0.645,115.09,audio_features,5ImhZkiz2hfXuKkkPgN6xj,spotify:track:5ImhZkiz2hfXuKkkPgN6xj,https://api.spotify.com/v1/tracks/5ImhZkiz2hfXuKkkPgN6xj,https://api.spotify.com/v1/audio-analysis/5ImhZkiz2hfXuKkkPgN6xj,193526,4
0.728,0.681,6,-5.639,0,0.0485,0.00973,0,0.225,0.971,137.009,audio_features,5gCE2w8Qbyu6IJkVIIu7Lv,spotify:track:5gCE2w8Qbyu6IJkVIIu7Lv,https://api.spotify.com/v1/tracks/5gCE2w8Qbyu6IJkVIIu7Lv,https://api.spotify.com/v1/audio-analysis/5gCE2w8Qbyu6IJkVIIu7Lv,166982,4
0.833,0.621,8,-8.237,0,0.0826,0.255,6.28e-06,0.0391,0.797,120.002,audio_features,595BZxt2BfMHilwFlgMRQW,spotify:track:595BZxt2BfMHilwFlgMRQW,https://api.spotify.com/v1/tracks/595BZxt2BfMHilwFlgMRQW,https://api.spotify.com/v1/audio-analysis/595BZxt2BfMHilwFlgMRQW,132153,4
0.942,0.365,10,-12.766,0,0.47,0.151,0,0.108,0.622,120.016,audio_features,5DKcc3WxMwE7JB1IxCrdrs,spotify:track:5DKcc3WxMwE7JB1IxCrdrs,https://api.spotify.com/v1/tracks/5DKcc3WxMwE7JB1IxCrdrs,https://api.spotify.com/v1/audio-analysis/5DKcc3WxMwE7JB1IxCrdrs,129939,4
0.678,0.709,4,-4.155,1,0.0564,0.443,0,0.0972,0.384,167.074,audio_features,37CgKagyeC2Ze47UXZ2zgj,spotify:track:37CgKagyeC2Ze47UXZ2zgj,https://api.spotify.com/v1/tracks/37CgKagyeC2Ze47UXZ2zgj,https://api.spotify.com/v1/audio-analysis/37CgKagyeC2Ze47UXZ2zgj,153091,4
0.786,0.335,4,-9.602,0,0.18,0.802,4.74e-06,0.396,0.633,75.02,audio_features,3YW5bYD1iD9pqqGcbyDVuU,spotify:track:3YW5bYD1iD9pqqGcbyDVuU,https://api.spotify.com/v1/tracks/3YW5bYD1iD9pqqGcbyDVuU,https://api.spotify.com/v1/audio-analysis/3YW5bYD1iD9pqqGcbyDVuU,168125,4
0.37,0.559,0,-5.589,1,0.0526,0.186,0,0.121,0.316,162.816,audio_features,7gcKyKP2O2RO9YwtPDgDSP,spotify:track:7gcKyKP2O2RO9YwtPDgDSP,https://api.spotify.com/v1/tracks/7gcKyKP2O2RO9YwtPDgDSP,https://api.spotify.com/v1/audio-analysis/7gcKyKP2O2RO9YwtPDgDSP,180274,4
0.4,0.641,8,-6.303,1,0.0674,0.214,0,0.0656,0.393,81.552,audio_features,1aOl53hkZGHkl2Snhr7opL,spotify:track:1aOl53hkZGHkl2Snhr7opL,https://api.spotify.com/v1/tracks/1aOl53hkZGHkl2Snhr7opL,https://api.spotify.com/v1/audio-analysis/1aOl53hkZGHkl2Snhr7opL,163603,4
0.604,0.815,4,-7.747,0,0.0395,0.0192,0.000208,0.108,0.219,146.906,audio_features,1lDsE2bhg4iR7TAFYkBO74,spotify:track:1lDsE2bhg4iR7TAFYkBO74,https://api.spotify.com/v1/tracks/1lDsE2bhg4iR7TAFYkBO74,https://api.spotify.com/v1/audio-analysis/1lDsE2bhg4iR7TAFYkBO74,160893,4
0.608,0.498,0,-10.013,1,0.0544,0.567,0,0.344,0.357,160.046,audio_features,5295DzrqA8A1zCgyESsDeD,spotify:track:5295DzrqA8A1zCgyESsDeD,https://api.spotify.com/v1/tracks/5295DzrqA8A1zCgyESsDeD,https://api.spotify.com/v1/audio-analysis/5295DzrqA8A1zCgyESsDeD,224303,4
0.54,0.82,0,-3.848,1,0.0437,0.188,0,0.0724,0.465,123.991,audio_features,4FSIfpGQEdJsLXIbufqvOo,spotify:track:4FSIfpGQEdJsLXIbufqvOo,https://api.spotify.com/v1/tracks/4FSIfpGQEdJsLXIbufqvOo,https://api.spotify.com/v1/audio-analysis/4FSIfpGQEdJsLXIbufqvOo,223182,4
0.615,0.674,10,-10.677,1,0.0415,0.438,0.0471,0.116,0.674,151.034,audio_features,4bYwK4mvWubnAkCextxH2d,spotify:track:4bYwK4mvWubnAkCextxH2d,https://api.spotify.com/v1/tracks/4bYwK4mvWubnAkCextxH2d,https://api.spotify.com/v1/audio-analysis/4bYwK4mvWubnAkCextxH2d,243600,4
0.792,0.659,9,-5.796,1,0.102,0.602,7.06e-05,0.0543,0.621,102.985,audio_features,5imUsSGjd1ok68w4HXh1My,spotify:track:5imUsSGjd1ok68w4HXh1My,https://api.spotify.com/v1/tracks/5imUsSGjd1ok68w4HXh1My,https://api.spotify.com/v1/audio-analysis/5imUsSGjd1ok68w4HXh1My,131866,4
0.895,0.56,0,-7.025,1,0.062,0.0439,0,0.133,0.416,133.01,audio_features,7AWNMO3zZqQu9R5dzNTgu9,spotify:track:7AWNMO3zZqQu9R5dzNTgu9,https://api.spotify.com/v1/tracks/7AWNMO3zZqQu9R5dzNTgu9,https://api.spotify.com/v1/audio-analysis/7AWNMO3zZqQu9R5dzNTgu9,205714,4
0.703,0.537,1,-6.949,0,0.194,0.49,1.17e-06,0.112,0.343,96.038,audio_features,2DBnavN8wezUzjkq86PdqA,spotify:track:2DBnavN8wezUzjkq86PdqA,https://api.spotify.com/v1/tracks/2DBnavN8wezUzjkq86PdqA,https://api.spotify.com/v1/audio-analysis/2DBnavN8wezUzjkq86PdqA,222500,4
0.543,0.327,2,-9.61,1,0.0256,0.778,0,0.125,0.238,92.19,audio_features,0IG5XbfIiXFKH1P5IQ7sfZ,spotify:track:0IG5XbfIiXFKH1P5IQ7sfZ,https://api.spotify.com/v1/tracks/0IG5XbfIiXFKH1P5IQ7sfZ,https://api.spotify.com/v1/audio-analysis/0IG5XbfIiXFKH1P5IQ7sfZ,162911,4
0.775,0.628,7,-10.002,1,0.0861,0.283,0.0139,0.107,0.161,149.964,audio_features,32CI7k65hOmt0wGct0hRSv,spotify:track:32CI7k65hOmt0wGct0hRSv,https://api.spotify.com/v1/tracks/32CI7k65hOmt0wGct0hRSv,https://api.spotify.com/v1/audio-analysis/32CI7k65hOmt0wGct0hRSv,185600,4
0.582,0.322,11,-10.042,1,0.0322,0.724,0.000131,0.314,0.277,78.908,audio_features,1e5ha2rmASdXLupWKEhzHp,spotify:track:1e5ha2rmASdXLupWKEhzHp,https://api.spotify.com/v1/tracks/1e5ha2rmASdXLupWKEhzHp,https://api.spotify.com/v1/audio-analysis/1e5ha2rmASdXLupWKEhzHp,177827,4
0.806,0.609,6,-6.378,0,0.03,0.00453,3.33e-05,0.123,0.706,113.982,audio_features,4UVp2XD2Z9F2aY9vLlKwhv,spotify:track:4UVp2XD2Z9F2aY9vLlKwhv,https://api.spotify.com/v1/tracks/4UVp2XD2Z9F2aY9vLlKwhv,https://api.spotify.com/v1/audio-analysis/4UVp2XD2Z9F2aY9vLlKwhv,217214,4
0.628,0.387,6,-10.002,1,0.0508,0.612,0,0.177,0.351,96.044,audio_features,7cyNeIlVRz9WnRHxzTTPlI,spotify:track:7cyNeIlVRz9WnRHxzTTPlI,https://api.spotify.com/v1/tracks/7cyNeIlVRz9WnRHxzTTPlI,https://api.spotify.com/v1/audio-analysis/7cyNeIlVRz9WnRHxzTTPlI,167478,4
0.705,0.352,7,-12.125,0,0.0353,0.907,0.000703,0.106,0.275,103.324,audio_features,5uJMJUZUIeLWnxrPOzb8p9,spotify:track:5uJMJUZUIeLWnxrPOzb8p9,https://api.spotify.com/v1/tracks/5uJMJUZUIeLWnxrPOzb8p9,https://api.spotify.com/v1/audio-analysis/5uJMJUZUIeLWnxrPOzb8p9,198000,4
0.577,0.624,3,-8.921,1,0.027,0.47,2.77e-06,0.107,0.334,94.997,audio_features,6Nw8yJrwuuGalE9FPejPuZ,spotify:track:6Nw8yJrwuuGalE9FPejPuZ,https://api.spotify.com/v1/tracks/6Nw8yJrwuuGalE9FPejPuZ,https://api.spotify.com/v1/audio-analysis/6Nw8yJrwuuGalE9FPejPuZ,255847,4
0.616,0.665,3,-6.883,1,0.0461,0.187,6.29e-05,0.0958,0.37,140.031,audio_features,4c70PG49Nuw2LKaMwECqvv,spotify:track:4c70PG49Nuw2LKaMwECqvv,https://api.spotify.com/v1/tracks/4c70PG49Nuw2LKaMwECqvv,https://api.spotify.com/v1/audio-analysis/4c70PG49Nuw2LKaMwECqvv,150367,4
