id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
3fxldvXG3wRdUO6XmdO9pE,0.659,0.348,-8.227,0.151,0.519,0.0,0.339,0.582,84.376
4CxmynXhw78QefruycvxG8,0.831,0.452,-5.111,0.047,0.0803,0.0,0.359,0.534,93.04
0cTmZAWgUFAPQXj2ZNgU8T,0.653,0.802,-5.308,0.0666,0.161,0.0,0.143,0.56,167.952
51LIqkda3pTeECZUhMnool,0.838,0.546,-6.811,0.295,0.153,0.0,0.0656,0.745,137.027
7cM9Kqto11iJpY2RwgVJSq,0.812,0.472,-6.806,0.0603,0.26,0.0,0.285,0.457,92.951
5GXAXm5YOmYT0kL5jHvYBt,0.773,0.819,-5.946,0.118,0.426,0.0,0.0679,0.585,92.99
7MXVkk9YMctZqd1Srtv4MB,0.679,0.587,-7.015,0.276,0.141,6.35e-06,0.137,0.486,186.003
7fBv7CLKzipRk6EC6TWHOB,0.585,0.564,-7.063,0.0515,0.0671,0.0,0.135,0.137,113.003
6QtlQxO5ZyEzv2tVy0iP39,0.538,0.806,-5.634,0.0581,0.00576,0.0,0.0688,0.568,78.011
1db6ixe9nX6cqt2V1DYZnW,0.712,0.497,-7.943,0.0639,0.513,2.52e-06,0.303,0.457,93.953
5evRJdyXpQjdXhplXIQ0Bc,0.615,0.774,-5.152,0.0551,0.0173,0.0,0.15,0.336,136.887
41uMT21Z2Sts6UNsz19ZH5,0.795,0.642,-4.431,0.0288,0.0509,0.0,0.17,0.669,97.999
7my1wrfnHqssb3mtHEPWrI,0.652,0.715,-5.919,0.0388,0.0291,0.0,0.156,0.618,97.981
0qgZvYWLIqDn0tXimF8gPa,0.766,0.64,-8.899,0.0345,0.051,0.0,0.237,0.67,100.044
1HKl3RJInVzf5ObVnM644j,0.717,0.712,-6.098,0.0765,0.00663,0.0,0.0756,0.825,97.019
72gooyj5bJQNROC5Ptmjn7,0.781,0.729,-4.434,0.105,0.101,7.6e-06,0.376,0.834,155.974
2drbF4rim1zf57usCPD3NP,0.341,0.404,-8.987,0.0989,0.378,0.000218,0.118,0.0399,73.322
3DiRnA7UDlUPrGDOF9Zb4u,0.743,0.486,-7.347,0.0374,0.44,4.28e-05,0.144,0.346,109.015
28sNP4vXS6EtFr2VKPhCTQ,0.575,0.679,-4.442,0.0432,0.547,0.0,0.34,0.204,169.886
3WowsoNoWeMqTH2suWv9MW,0.72,0.481,-6.516,0.0432,0.136,0.0034,0.301,0.253,126.005
4J4rJEaVpgr2tHwX6Jd13H,0.778,0.629,-5.011,0.031,0.189,0.000293,0.149,0.48,108.023
7a2IJHzw9WJjoknwdnCop0,0.791,0.462,-4.023,0.0383,0.505,0.0,0.0991,0.556,125.913
0GD2v2Gl24z7F6bLl4fn7M,0.368,0.469,-7.8,0.0346,0.304,0.0164,0.107,0.129,150.447
0NuWgxEp51CutD2pJoF4OM,0.765,0.663,-5.223,0.0652,0.141,0.000297,0.0924,0.686,150.091
0UMFm4ndFr3PH5VsVYnCNG,0.694,0.637,-5.896,0.0806,0.298,9.69e-06,0.123,0.506,83.982
1mbuSss0OVqfS00y7yCNCZ,0.672,0.436,-11.743,0.0326,0.71,0.147,0.117,0.557,105.003
4cJOLN346rtOty3UPACsao,0.884,0.333,-9.753,0.0617,0.293,0.0205,0.103,0.587,118.065
7kyiHjkFdmHcYcIJtFAdaF,0.445,0.591,-9.004,0.0316,0.319,0.766,0.107,0.0774,137.864
1XrSjpNe49IiygZfzb74pk,0.526,0.877,-4.369,0.033,0.172,0.0108,0.223,0.436,145.568
1M4Ud66z18wuIq3oOxqVHa,0.511,0.806,-6.093,0.0481,0.03,0.0465,0.252,0.41,162.04
7yyJF1BYBaCifNmO1RGhv7,0.472,0.627,-6.895,0.0289,0.000427,0.574,0.0798,0.172,157.909
1BYZxKSf0aTxp8ZFoeyM3d,0.566,0.366,-12.808,0.028,0.113,0.181,0.155,0.237,129.959
2sBKLT7bFa38yVAYxYltUX,0.36,0.209,-10.293,0.0355,0.967,0.00326,0.153,0.227,199.95
1aTf6n7MSd9z1LQYJEcmqF,0.513,0.884,-4.2,0.0312,0.00161,0.000208,0.145,0.452,103.034
7I1kle4TNmkfednJDKo8GR,0.666,0.527,-5.851,0.034,0.109,9.02e-05,0.132,0.37,115.979
0KyAGiNGUytG5JLxJu4F6l,0.93,0.611,-4.406,0.0415,0.593,0.00124,0.0592,0.695,112.127
3zksbXteOCeSusJ5Xltr3t,0.509,0.0167,-24.639,0.115,0.979,2.72e-05,0.387,0.229,207.97
6UFivO2zqqPFPoQYsEMuCc,0.742,0.546,-7.694,0.0315,0.172,0.38,0.115,0.868,104.996
5mIOsPuQdXchVY0jB5NO9Q,0.75,0.585,-7.576,0.0285,0.049,0.00552,0.155,0.584,102.331
0HAqq2GcQKyi3s87GuN7jU,0.739,0.491,-11.515,0.027,0.791,0.0366,0.1,0.707,111.008
7B3z0ySL9Rr0XvZEAjWZzM,0.744,0.619,-9.805,0.039,0.598,0.00372,0.231,0.641,112.997
07VBqWH6NG8L2ad3l84UKk,0.353,0.686,-5.704,0.0534,0.00216,0.0,0.123,0.177,94.47
5v8aEcHcaJIGYpfVVPtJjI,0.568,0.569,-6.013,0.0329,0.0004,0.102,0.342,0.266,72.991
0EfsDEYaSjGYd66Pr881nq,0.581,0.656,-4.891,0.0294,0.00269,2.78e-06,0.101,0.338,108.033
2u0CelO5c81XS7z3dGpHbS,0.245,0.64,-7.426,0.0608,0.131,8.11e-06,0.0766,0.105,135.739
7brQHA2CgQpcMBiOlfiXYb,0.464,0.701,-5.693,0.0411,0.00892,0.309,0.335,0.356,83.996
5E30LdtzQTGqRvNd7l6kG5,0.588,0.521,-9.461,0.0329,0.0678,0.149,0.123,0.337,85.012
2QjOHCTQ1Jl3zawyYOpxh6,0.612,0.807,-2.81,0.0336,0.0495,0.0177,0.101,0.398,124.053
58ge6dfP91o9oXMzq3XkIS,0.52,0.852,-5.866,0.0543,0.00237,5.79e-05,0.0733,0.234,140.267
5FVd6KXrgO9B3JPmC8OPst,0.548,0.532,-7.596,0.0323,0.186,0.000263,0.217,0.405,85.03
26wLOs3ZuHJa2Ihhx6QIE6,0.756,0.448,-2.993,0.0404,0.0508,3.87e-06,0.11,0.431,139.031
2iUXsYOEPhVqEBwsqP70rE,0.597,0.854,-5.114,0.463,0.0169,0.0,0.124,0.152,120.276
7GsCscyNKIYb5Gy76o5Bgi,0.84,0.566,-6.714,0.0876,0.738,0.0,0.0901,0.494,131.972
76cQg9zKImVOYRz6sU6xvw,0.899,0.259,-8.266,0.0638,0.369,0.0741,0.103,0.384,119.948
5YVuTCLDxjS8pORppZhNsf,0.565,0.467,-7.741,0.0485,0.643,0.0,0.103,0.116,112.499
6L9vUQRiVybGvtAatCdRhw,0.675,0.53,-4.196,0.0385,0.016,0.0,0.111,0.0832,124.991
3BIc6CjDJxm6P1qCls2nKa,0.741,0.354,-15.505,0.0812,0.656,0.702,0.384,0.037,120.018
4W8sUeokQKfHt1uTXp0Jq0,0.83,0.583,-2.052,0.0412,0.0563,0.0005,0.109,0.146,134.0
5Ohxk2dO5COHF1krpoPigN,0.516,0.595,-4.63,0.0313,0.0275,0.0,0.109,0.222,119.972
1ZMiCix7XSAbfAJlEZWMCp,0.567,0.267,-6.502,0.0299,0.839,1.46e-06,0.089,0.0592,110.011
7asyVbwQE7IbA3x2be7bdI,0.675,0.464,-9.277,0.151,0.0635,0.073,0.0711,0.129,79.55
6suYoN4gFkanqOBn5yRnJC,0.486,0.528,-11.722,0.0463,0.00387,1.4e-05,0.106,0.452,178.519
3znD2JTezT8ZLkp2pmft2l,0.626,0.323,-9.607,0.0339,0.667,0.0,0.0605,0.234,130.082
7s8VgA8OjvwBUuigKzEGBx,0.811,0.266,-12.478,0.0406,0.56,1.05e-06,0.0962,0.211,130.044
6KfoDhO4XUWSbnyKjNp9c4,0.628,0.639,-5.46,0.0435,0.00162,0.0,0.354,0.493,108.045
4xqrdfXkTW4T0RauPLv3WA,0.357,0.425,-7.301,0.0333,0.584,0.0,0.322,0.27,102.078
4NiehSBQthimPzRsVeOgCT,0.701,0.459,-7.749,0.084,0.00407,0.000155,0.045,0.481,102.964
6jA8HL9i4QGzsj6fjoxp8Y,0.611,0.644,-7.607,0.0553,0.124,0.0,0.124,0.13,105.969
1cOyWWUr3oXJIxY0AjJEx9,0.628,0.737,-4.437,0.041,0.0638,0.0,0.0777,0.591,91.505
5VjTlCuX8C11QDunDwvyNh,0.617,0.315,-7.998,0.0326,0.771,0.0,0.0809,0.447,119.822
2qXicQG06oT0ijKBznpgQv,0.745,0.477,-7.706,0.088,0.202,0.0,0.12,0.454,136.055
0D2xguFRqCF0OUqXCkqrpU,0.407,0.317,-7.895,0.0429,0.845,2.66e-06,0.139,0.216,81.899
2pyjbGTpJCPjMYwCbdymiF,0.688,0.5,-7.411,0.138,0.102,0.0,0.355,0.418,127.906
1YlulsUKDduOmC7WxvXYPW,0.683,0.42,-6.51,0.0542,0.0875,0.0,0.225,0.469,128.621
7cflqPPi3zWfLFRRBTWeh6,0.776,0.355,-8.319,0.0685,0.436,0.0,0.301,0.663,138.036
6r2JV75tE0vNgNCv4HKsBC,0.583,0.075,-15.843,0.0726,0.933,1.4e-06,0.111,0.347,108.418
4PyMK7JTcu6l30D8KogokR,0.807,0.539,-8.193,0.124,0.0789,0.0,0.0928,0.755,127.992
7bdYxWPCs46dQ0XLwySOyv,0.707,0.322,-12.46,0.0371,0.745,9.26e-05,0.137,0.459,98.892
0rbKrBvZUYY9GN9l057BuY,0.732,0.221,-12.623,0.056,0.897,2.62e-05,0.11,0.677,105.165
75ls0gurX68lUmMjE7QcsE,0.773,0.437,-8.281,0.0976,0.835,2.17e-05,0.544,0.708,103.857
18uwL0vNUanqZH0ro2QcOP,0.796,0.178,-11.991,0.0572,0.607,0.0,0.623,0.608,93.976
4CxFN5zON70B3VOPBYbd6P,0.561,0.0848,-15.099,0.0404,0.913,2.62e-05,0.112,0.206,102.128
3LxG9HkMMFP0MZuiw3O2rF,0.643,0.603,-5.416,0.0311,0.012,0.0,0.118,0.42,144.01
2FK1qmw8XNBqUe5CcgTVnE,0.574,0.803,-3.17,0.186,0.102,4.15e-06,0.0861,0.647,97.967
0SuLAslEMFZAXf0SwY7syi,0.617,0.567,-4.188,0.0828,0.0584,0.0,0.0933,0.505,90.246
07ZQLYn9x4x3L3vxStc1zr,0.744,0.556,-6.97,0.0375,0.0858,0.0,0.1,0.505,105.006
2tOOcDDYkh0PSjr6GwPEAJ,0.732,0.856,-2.2,0.0929,0.0828,0.0,0.323,0.771,145.034
38KsRHYE10bG0paU78gL9r,0.742,0.679,-4.594,0.0259,0.0488,0.0,0.0754,0.856,100.041
6y6jbcPG4Yn3Du4moXaenr,0.63,0.5,-8.755,0.0611,0.611,4.04e-05,0.114,0.315,144.871
6D6HVKe7Qu3imn4zzJD0W9,0.691,0.389,-8.247,0.0367,0.765,0.0,0.0941,0.306,104.952
2ptqHEyLTAyXdunvuiNL5h,0.752,0.443,-7.609,0.118,0.792,0.0,0.151,0.849,127.939
2mt1IqcFyY1zmYZT8Q3xw9,0.782,0.559,-7.106,0.0767,0.125,0.0,0.385,0.685,129.992
0Aqi7ArnBrGblW5T6p2jmD,0.785,0.431,-8.756,0.0364,0.123,0.0,0.0887,0.236,127.085
5lehoWkVPujeOAwb8BO0uK,0.868,0.654,-4.832,0.0766,0.208,0.0,0.187,0.299,138.02
0VjIjW4GlUZAMYd2vXMi3b,0.513,0.73,-5.94,0.0598,0.00143,9.54e-05,0.0897,0.334,171.001
4K9Jh6jnw0P4FZUwrG6Keb,0.667,0.466,-7.565,0.176,0.703,0.0,0.0807,0.819,85.949
0LSzBkkQZZkwV656r6etLg,0.39,0.629,-4.876,0.0469,0.0187,4.12e-05,0.0658,0.162,141.983
4MfLjVBgqn4e8fBKWJk6sU,0.736,0.35,-10.424,0.215,0.631,0.000273,0.41,0.303,134.003
0Lcgf6yhcC1d2mkafHogkx,0.632,0.595,-6.586,0.0385,0.267,0.0,0.182,0.491,92.914
3xaQiq1PpJfLO4KRly44BL,0.369,0.789,-5.948,0.465,0.802,0.0,0.253,0.273,71.169
5IPT4Noqvo7bsfbWUOHcG4,0.576,0.782,-6.167,0.0346,0.0123,0.00241,0.467,0.367,87.971
3pShTDa5E1bPBkrc1mxxGY,0.536,0.845,-5.765,0.0615,0.0033,0.0,0.0465,0.6,159.953
6BxhzevDe4Mzrabj9Pa1eZ,0.65,0.667,-6.227,0.0857,0.18,0.0,0.477,0.667,88.98
3XHjBo5wg5tvVugQRXkP0P,0.7,0.513,-6.845,0.0698,0.684,5.23e-05,0.249,0.637,82.006
2JqyquFrqaoKt0SRr91meT,0.701,0.87,-3.899,0.0359,0.051,0.0,0.276,0.768,120.031
0K0JJ3QZEHYhBwkE21L2HZ,0.779,0.733,-8.137,0.0734,0.0177,0.0011,0.591,0.515,115.009
3JyvSSU0VnlMUsQckyEVfX,0.497,0.701,-6.834,0.119,0.000568,0.000287,0.352,0.18,76.918
1TQXIltqoZ5XXyfCbAeSQQ,0.629,0.328,-8.284,0.029,0.768,2.5e-05,0.103,0.389,74.953
4umIPjkehX1r7uhmGvXiSV,0.806,0.546,-6.637,0.0579,0.298,0.0,0.102,0.875,147.988
5tqNWWiySiABLrGAvSWsO5,0.682,0.363,-10.837,0.0261,0.699,3e-05,0.363,0.203,94.978
2FwP6d7xG5Hch65LBsa7Zi,0.801,0.499,-5.89,0.0346,0.239,0.0,0.189,0.674,99.018
7ksYNhalX8IWKku513n8QG,0.713,0.639,-5.231,0.243,0.386,0.0,0.177,0.625,166.732
5fw7OEMjARmFAu0cQ363U4,0.71,0.778,-5.336,0.0317,0.0466,0.0,0.0763,0.382,101.024
6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,-4.209,0.0465,0.122,0.0,0.335,0.557,95.39
60iSKGrGazRzICtMjADNSM,0.688,0.53,-5.507,0.0333,0.443,0.0,0.0995,0.162,106.958
